chapter,section,symbol,offset,offset_expr,page,page_end,name
15,3.8,CSnMOD,0x002,0x002 + 0x10 * n,598,600,CSn Mode Register (n = 0 to 7)
15,3.9,CSnWCR1,0x004,0x004 + 0x10 * n,600,602,CSn Wait Control Register 1 (n = 0 to 7)
15,3.10,CSnWCR2,0x008,0x008 + 0x10 * n,602,605,CSn Wait Control Register 2 (n = 0 to 7)
15,3.11,SDCCR,0xC00,0xC00,605,605,SDC Control Register
15,3.12,SDCMOD,0xC01,0xC01,605,606,SDC Mode Register
15,3.13,SDAMOD,0xC02,0xC02,606,606,SDRAM Access Mode Register
15,3.14,SDSELF,0xC10,0xC10,606,607,SDRAM Self-Refresh Control Register
15,3.15,SDRFCR,0xC14,0xC14,607,608,SDRAM Refresh Control Register
15,3.16,SDRFEN,0xC16,0xC16,608,608,SDRAM Auto-Refresh Control Register
15,3.17,SDICR,0xC20,0xC20,608,609,SDRAM Initialization Sequence Control Register
15,3.18,SDIR,0xC24,0xC24,609,610,SDRAM Initialization Register
15,3.19,SDADR,0xC40,0xC40,610,611,SDRAM Address Register
15,3.20,SDTR,0xC44,0xC44,611,612,SDRAM Timing Register
15,3.21,SDMOD,0xC48,0xC48,612,613,SDRAM Mode Register
15,3.22,SDSR,0xC50,0xC50,613,614,SDRAM Status Register
15,3.23,BUSMABTGRAPHBI,0x1100,0x1100,614,615,Bus Master Arbitration Control Register
15,3.25,BUSSABT1MRC0BI,0x1200,0x1200,616,617,Bus Slave Arbitration Control Register 1
15,3.28,BUSOAD,0x1000,0x1000,619,620,BUS Operation After Detection Register
15,3.29,BUSOADPT,0x1004,0x1004,620,621,BUS Operation After Detection Protect Register
15,3.30,MBWERRSTAT,0x1B00,0x1B00,621,622,Master Bufferable Write Error Status Register
15,3.31,MBWERRCLR,0x1B08,0x1B08,622,623,Master Bufferable Write Error Clear Register
16,3.1.1,MMPUSARA,0x130,0x130,694,695,Master Memory Protection Unit Security Attribution Register A
16,3.1.2,MMPUSARB,0x134,0x134,695,696,Master Memory Protection Unit Security Attribution Register B
16,3.1.3,MMPUSDMACmn,0x0204,0x0204 + 0x0010 * n (DMAC0n),696,696,"MMPU Start Address Register for DMAC (m = 0, 1, n = 00 to 07)"
16,3.1.4,MMPUSEDMACn,0x0604,0x0604 + 0x010 * n,696,697,MMPU Start Address Register for EDMAC (n = 0 to 4)
16,3.1.5,MMPUSGLCDCn,0x0804,0x0804 + 0x010 * n,697,697,"MMPU Start Address Register for GLCDC (n = 0, 1)"
16,3.1.6,MMPUSDRWn,0x0A04,0x0A04 + 0x010 * n,697,697,MMPU Start Address Register for DRW (n = 0 to 2)
16,3.1.7,MMPUSMIPID,0x0C04,0x0C04,697,698,MMPU Start Address Register for MIPI-DSI
16,3.1.8,MMPUSCEUn,0x0E04,0x0E04+ 0x010 * n,698,698,"MMPU Start Address Register for CEU (n = 0, 1)"
16,3.1.9,MMPUSMIPICn,0x1004,0x1004 + 0x0010 * n,698,699,MMPU Start Address Register for MIPI-CSI via VIN (n = 0 to 2)
16,3.1.10,MMPUEDMACmn,0x0208,0x0208 + 0x0010 * n (DMAC0n),699,699,"MMPU End Address Register for DMAC (m = 0, 1, n = 00 to 07)"
16,3.1.11,MMPUEEDMACn,0x0608,0x0608 + 0x0010 * n,699,700,MMPU End Address Register for EDMAC (n = 0 to 4)
16,3.1.12,MMPUEGLCDCn,0x0808,0x0808 + 0x010 * n,700,700,"MMPU End Address Register for GLCDC (n = 0, 1)"
16,3.1.13,MMPUEDRWn,0x0A08,0x0A08 + 0x010 * n,700,700,MMPU End Address Register for DRW (n = 0 to 2)
16,3.1.14,MMPUEMIPID,0x0C08,0x0C08,700,701,MMPU End Address Register for MIPI-DSI
16,3.1.15,MMPUECEUn,0x0E08,0x0E08 + 0x010 * n,701,701,"MMPU End Address Register for CEU (n = 0, 1)"
16,3.1.16,MMPUEMIPICn,0x1008,0x1008 + 0x0010 * n,701,702,MMPU End Address Register for MIPI-CSI via VIN (n = 0 to 2)
16,3.1.17,MMPUACDMACmn,0x0200,0x0200 + 0x0010 * n (DMAC0n),702,703,"MMPU Access Control Register for DMAC (m = 0, 1, n = 00 to 07)"
16,3.1.18,MMPUACEDMACn,0x0600,0x0600 + 0x0010 * n,703,703,MMPU Access Control Register for EDMAC (n = 0 to 4)
16,3.1.19,MMPUACGLCDCn,0x0800,0x0800 + 0x010 * n,703,704,"MMPU Access Control Register for GLCDC (n = 0, 1)"
16,3.1.20,MMPUACDRWn,0x0A00,0x0A00 + 0x010 * n,704,705,MMPU Access Control Register for DRW (n = 0 to 2)
16,3.1.21,MMPUACMIPID,0x0C00,0x0C00,705,706,MMPU Access Control Register for MIPI-DSI
16,3.1.22,MMPUACCEUn,0x0E00,0x0E00 + 0x010 * n,706,706,"MMPU Access Control Register for CEU (n = 0, 1)"
16,3.1.23,MMPUACMIPICn,0x1000,0x1000 + 0x0010 * n,706,707,MMPU Access Control Register for MIPI-CSI via VIN (n = 0 to 2)
16,3.1.24,MMPUENDMACm,0x0100,0x0100 (DMAC0n),707,708,"MMPU Enable Register for DMAC (m = 0, 1)"
16,3.1.25,MMPUENEDMAC,0x0500,0x0500,708,709,MMPU Enable Register for EDMAC
16,3.1.26,MMPUENGLCDC,0x0700,0x0700,709,709,MMPU Enable Register for GLCDC
16,3.1.27,MMPUENDRW,0x0900,0x0900,709,710,MMPU Enable Register for DRW
16,3.1.28,MMPUENMIPID,0x0B00,0x0B00,710,711,MMPU Enable Register for MIPI-DSI
16,3.1.29,MMPUENCEU,0x0D00,0x0D00,711,711,MMPU Enable Register for CEU
16,3.1.30,MMPUENMIPIC,0x0F00,0x0F00,711,712,MMPU Enable Register for MIPI-CSI by VIN
16,3.1.31,MMPUENPTDMACm,0x0104,0x0104 (DMAC0n),712,713,"MMPU Enable Protect Register for DMAC m (m = 0, 1)"
16,3.1.32,MMPUENPTEDMAC,0x0504,0x0504,713,713,MMPU Enable Protect Register for EDMAC
16,3.1.33,MMPUENPTGLCDC,0x0704,0x0704,713,714,MMPU Enable Protect Register for GLCDC
16,3.1.34,MMPUENPDRW,0x0904,0x0904,714,715,MMPU Enable Protect Register for DRW
16,3.1.35,MMPUENPTMIPID,0x0B04,0x0B04,715,715,MMPU Enable Protect Register for MIPI-DSI
16,3.1.36,MMPUENPTCEU,0x0D04,0x0D04,715,716,MMPU Enable Protect Register for CEU
16,3.1.37,MMPUENPTMIPIC,0x0F04,0x0F04,716,717,MMPU Enable Protect Register for MIPI-CSI by VIN
16,3.1.38,MMPURPTDMACm,0x0108,0x0108 (DMAC0n),717,717,MMPU Regions Protect Register for DMAC Non-secure m
16,3.1.39,MMPURPTDMAC_SECm,0x010C,0x010C (DMAC0n),717,718,MMPU Regions Protect Register for DMAC Secure
16,3.1.40,MMPURPTEDMAC,0x0508,0x0508,718,719,MMPU Regions Protect Register for EDMAC
16,3.1.41,MMPURPTGLCDC,0x0708,0x0708,719,719,MMPU Regions Protect Register for GLCDC
16,3.1.42,MMPURPTDRW,0x0908,0x0908,719,720,MMPU Regions Protect Register for DRW
16,3.1.43,MMPURPTMIPID,0x0B08,0x0B08,720,721,MMPU Regions Protect Register for MIPI-DSI
16,3.1.44,MMPURPTCEU,0x0D08,0x0D08,721,722,MMPU Regions Protect Register for CEU
16,3.1.45,MMPURPTMIPIC,0x0F08,0x0F08,722,722,MMPU Regions Protect Register for MIPI-CSI by VIN
16,3.1.46,MMPUOAD,0x0000,0x0000,722,723,MMPU Operation After Detection Register
16,3.1.47,MMPUOADPT,0x0004,0x0004,723,724,MMPU Operation After Detection Protect Register
17,2.1,DMACCHSAR,0x1A0,0x1A0,731,732,DMA Channel Security Attribution Register
17,2.2,DMACCHPAR,0x1F0,0x1F0,732,734,DMA Channel Privilege Attribution Register
17,2.3,DMACSAR,0x34,0x34,734,734,DMAC Controller Security Attribution Register
17,2.4,DMSAR,0x00,0x00,734,735,DMA Source Address Register
17,2.5,DMSRR,0x20,0x20,735,735,DMA Source Reload Address Register
17,2.6,DMDAR,0x04,0x04,735,735,DMA Destination Address Register
17,2.7,DMDRR,0x24,0x24,735,736,DMA Destination Reload Address Register
17,2.8,DMCRA,0x08,0x08,736,737,DMA Transfer Count Register
17,2.9,DMCRB,0x0C,0x0C,737,738,DMA Block Transfer Count Register
17,2.10,DMTMD,0x10,0x10,738,739,DMA Transfer Mode Register
17,2.11,DMINT,0x13,0x13,739,740,DMA Interrupt Setting Register
17,2.12,DMAMD,0x14,0x14,740,743,DMA Address Mode Register
17,2.13,DMOFR,0x18,0x18,743,743,DMA Offset Register
17,2.14,DMCNT,0x1C,0x1C,743,744,DMA Transfer Enable Register
17,2.15,DMREQ,0x1D,0x1D,744,745,DMA Software Start Register
17,2.16,DMSTS,0x1E,0x1E,745,746,DMA Status Register
17,2.17,DMSBS,0x28,0x28,746,747,DMA Source Buffer Size Register
17,2.18,DMDBS,0x2C,0x2C,747,748,DMA Destination Buffer Size Register
17,2.19,DMBWR,0x30,0x30,748,749,DMA Bufferable Write Enable Register
17,2.20,DMAST,0x00,0x00,749,749,DMA Module Activation Register
17,2.21,DMECHR,0x40,0x40,749,751,DMAC Error Channel Register
17,2.22,DMCTL,0x10,0x10,751,751,DMAC Control Register
18,2.1,DTCSAR,0x30,0x30,785,786,DTC Controller Security Attribution Register
18,2.2,MRA,0x03,0x03 + 0x4 * Vector number,786,787,DTC Mode Register A
18,2.3,MRB,0x02,0x02 + 0x4 * Vector number,787,789,DTC Mode Register B
18,2.4,MRC,0x01,0x01 + 0x4 * Vector number,789,789,DTC Mode Register C
18,2.5,SAR,0x04,0x04 + 0x4 * Vector number,789,789,DTC Transfer Source Register
18,2.6,DAR,0x08,0x08 + 0x4 * Vector number,789,790,DTC Transfer Destination Register
18,2.7,CRA,0x0E,0x0E + 0x4 * Vector number,790,791,DTC Transfer Count Register A
18,2.8,CRB,0x0C,0x0C + 0x4 * Vector number,791,791,DTC Transfer Count Register B
18,2.9,DTCCR,0x00,0x00,791,792,DTC Control Register
18,2.10,DTCCR_SEC,0x10,0x10,792,792,DTC Control Register for Secure Region
18,2.11,DTCVBR,0x04,0x04,792,793,DTC Vector Base Register
18,2.12,DTCVBR_SEC,0x14,0x14,793,793,DTC Vector Base Register for Secure Region
18,2.13,DTCST,0x0C,0x0C,793,794,DTC Module Start Register
18,2.14,DTCSTS,0x0E,0x0E,794,794,DTC Status Register
18,2.15,DTCDISP,0x18,0x18,794,795,DTC Address Displacement Register
18,2.16,DTEVR,0x20,0x20,795,796,DTC Error Vector Register
19,2.1,ELCR,0x000,0x000,819,819,Event Link Controller Register
19,2.2,ELSEGRn,0x004,0x004 + 0x004 * n,819,820,Event Link Software Event Generation Register n (n = 0 to 3)
19,2.3,ELSRn,0x020,0x020 + 0x004 * n,820,830,Event Link Setting Register n (n = 0 to 52)
19,2.4,ELCSARA,,,830,831,Event Link Controller Security Attribution Register A
19,2.5,ELCSARB,0x104,0x104,831,832,Event Link Controller Security Attribution Register B
19,2.6,ELCSARC,0x108,0x108,832,832,Event Link Controller Security Attribution Register C
19,2.7,ELCPARA,0x110,0x110,832,833,Event Link Controller Privilege Attribution Register A
19,2.8,ELCPARB,0x114,0x114,833,834,Event Link Controller Privilege Attribution Register B
19,2.9,ELCPARC,0x118,0x118,834,834,Event Link Controller Privilege Attribution Register C
20,2.1,PCNTR1,0x000,0x000 (PCNTR1/PDR),840,841,Port Control Register 1
20,2.1,PDR,0x000,0x000 (PCNTR1/PDR),840,841,Port Control Register 1
20,2.1,PODR,0x000,0x000 (PCNTR1/PDR),840,841,Port Control Register 1
20,2.2,EIDR,0x004,0x004 (PCNTR2/PIDR),841,842,Port Control Register 2
20,2.2,PCNTR2,0x004,0x004 (PCNTR2/PIDR),841,842,Port Control Register 2
20,2.2,PIDR,0x004,0x004 (PCNTR2/PIDR),841,842,Port Control Register 2
20,2.3,PCNTR3,0x008,0x008 (PCNTR3/POSR),842,843,Port Control Register 3
20,2.3,PORR,0x008,0x008 (PCNTR3/POSR),842,843,Port Control Register 3
20,2.3,POSR,0x008,0x008 (PCNTR3/POSR),842,843,Port Control Register 3
20,2.4,EORR,0x00C,0x00C (PCNTR4/EOSR),843,844,Port Control Register 4
20,2.4,EOSR,0x00C,0x00C (PCNTR4/EOSR),843,844,Port Control Register 4
20,2.4,PCNTR4,0x00C,0x00C (PCNTR4/EOSR),843,844,Port Control Register 4
20,2.5,PmnPFS,0x000,0x000 + 0x040 * m + 0x004 * n (PmnPFS/PmnPFS_HA/PmnPFS_BY),844,846,"Port mn Pin Function Select Register (m = 0 to 9, A, B, C, D, n = 00 to 15)"
20,2.5,PmnPFS_BY,0x000,0x000 + 0x040 * m + 0x004 * n (PmnPFS/PmnPFS_HA/PmnPFS_BY),844,846,"Port mn Pin Function Select Register (m = 0 to 9, A, B, C, D, n = 00 to 15)"
20,2.5,PmnPFS_HA,0x000,0x000 + 0x040 * m + 0x004 * n (PmnPFS/PmnPFS_HA/PmnPFS_BY),844,846,"Port mn Pin Function Select Register (m = 0 to 9, A, B, C, D, n = 00 to 15)"
20,2.6,PWPR_NS,0x50C,0x50C,846,846,Write-Protect Register for Non-secure
20,2.7,PFENET,0x500,0x500,846,847,Ethernet Control Register
20,2.8,PWPR_S,0x514,0x514,847,848,Write-Protect Register for Secure
20,2.10,LVOCR,0xAB0,0xAB0,848,849,Low Voltage Operation Control Register
20,2.9,PmSAR,0x530,0x530 + 0x004 * m,848,848,"Port Security Attribution Register (m = 0 to 9, A, B, C, D)"
21,2.1,POEGGn,0x000,0x000 (POEGGA),872,874,POEG Group n Setting Register (n = A to D)
22,2.1,GTWP,0x00,0x00,884,886,General PWM Timer Write-Protection Register
22,2.2,GTSTR,0x04,0x04,886,887,General PWM Timer Software Start Register
22,2.3,GTSTP,0x08,0x08,887,887,General PWM Timer Software Stop Register
22,2.4,GTCLR,0x0C,0x0C,887,888,General PWM Timer Software Clear Register
22,2.5,GTSSR,0x10,0x10,888,891,General PWM Timer Start Source Select Register
22,2.6,GTPSR,0x14,0x14,891,894,General PWM Timer Stop Source Select Register
22,2.7,GTCSR,0x18,0x18,894,898,General PWM Timer Clear Source Select Register
22,2.8,GTUPSR,0x1C,0x1C,898,902,General PWM Timer Up Count Source Select Register
22,2.9,GTDNSR,0x20,0x20,902,906,General PWM Timer Down Count Source Select Register
22,2.10,GTICASR,0x24,0x24,906,909,General PWM Timer Input Capture Source Select Register A
22,2.11,GTICBSR,0x28,0x28,909,913,General PWM Timer Input Capture Source Select Register B
22,2.12,GTCR,0x2C,0x2C,913,916,General PWM Timer Control Register
22,2.13,GTUDDTYC,0x30,0x30,916,918,General PWM Timer Count Direction and Duty Setting Register
22,2.14,GTIOR,0x34,0x34,918,923,General PWM Timer I/O Control Register
22,2.15,GTINTAD,0x38,0x38,923,926,General PWM Timer Interrupt Output Setting Register
22,2.16,GTST,0x3C,0x3C,926,932,General PWM Timer Status Register
22,2.17,GTBER,0x40,0x40,932,936,General PWM Timer Buffer Enable Register
22,2.18,GTITC,0x44,0x44,936,938,General PWM Timer Interrupt and A/D Conversion Start Request
22,2.19,GTCNT,0x48,0x48,938,938,General PWM Timer Counter
22,2.20,GTCCRk,0x4C,0x4C (GTCCRA),938,938,General PWM Timer Compare Capture Register k (k = A to F)
22,2.21,GTPR,0x64,0x64,938,939,General PWM Timer Cycle Setting Register
22,2.22,GTPBR,0x68,0x68,939,939,General PWM Timer Cycle Setting Buffer Register
22,2.23,GTPDBR,0x6C,0x6C,939,939,General PWM Timer Cycle Setting Double-Buffer Register
22,2.24,GTADTRk,0x70,0x70 (GTADTRA),939,940,"A/D Conversion Start Request Timing Register k (k = A, B)"
22,2.25,GTADTBRk,0x74,0x74 (GTADTBRA),940,940,"A/D Conversion Start Request Timing Buffer Register k (k = A, B)"
22,2.26,GTADTDBRk,0x78,0x78 (GTADTDBRA),940,941,"A/D Conversion Start Request Timing Double-Buffer Register k (k = A, B)"
22,2.27,GTDTCR,0x88,0x88,941,942,General PWM Timer Dead Time Control Register
22,2.28,GTDVk,0x8C,0x8C (GTDVU),942,943,"General PWM Timer Dead Time Value Register k (k = U, D)"
22,2.29,GTDBk,0x94,0x94 (GTDBU),943,943,"General PWM Timer Dead Time Buffer Register k (k = U, D)"
22,2.30,GTSOS,0x9C,0x9C,943,944,General PWM Timer Output Protection Function Status Register
22,2.31,GTSOTR,0xA0,0xA0,944,944,General PWM Timer Output Protection Function Temporary Release
22,2.32,GTADSMR,0xA4,0xA4,944,946,General PWM Timer A/D Conversion Start Request Signal
22,2.33,GTEITC,0xA8,0xA8,946,948,General PWM Timer Extended Interrupt Skipping Counter Control
22,2.34,GTEITLI1,0xAC,0xAC,948,949,General PWM Timer Extended Interrupt Skipping Setting Register 1
22,2.35,GTEITLI2,0xB0,0xB0,949,951,General PWM Timer Extended Interrupt Skipping Setting Register 2
22,2.36,GTEITLB,0xB4,0xB4,951,953,General PWM Timer Extended Buffer Transfer Skipping Setting
22,2.37,GTICLF,0xB8,0xB8,953,954,General PWM Timer Inter Channel Logical Operation Function Setting
22,2.38,GTPC,0xBC,0xBC,954,955,General PWM Timer Period Count Register
22,2.39,GTADCMSC,0xC0,0xC0,955,957,General PWM Timer A/D Conversion Start Request Compare
22,2.40,GTADCMSS,0xC4,0xC4,957,959,General PWM Timer A/D Conversion Start Request Compare
22,2.41,GTSECSR,0xD0,0xD0,959,961,General PWM Timer Operation Enable Bit Simultaneous Control
22,2.42,GTSECR,0xD4,0xD4,961,963,General PWM Timer Operation Enable Bit Simultaneous Control
22,2.43,GTBER2,0xE0,0xE0,963,968,General PWM Timer Buffer Enable Register 2
22,2.44,GTOLBR,0xE4,0xE4,968,968,General PWM Timer Output Level Buffer Register
22,2.45,GTICCR,0xEC,0xEC,968,972,General PWM Timer Inter Channel Cooperation Input Capture Control
22,2.46,OPSCR,0x00,0x00,972,975,Output Phase Switching Control Register
22,2.47,GTCLKCR,0x00,0x00,975,975,General PWM Timer Clock Control Register
23,2.1,GTDLYCR,0x0000,0x0000,1154,1155,PWM Output Delay Control Register
23,2.2,GTDLYCR2,0x0002,0x0002,1155,1156,PWM Output Delay Control Register 2
23,2.3,GTDLYRnA,0x018,0x018 + 0x4 * n,1156,1156,GTIOCnA Rising Output Delay Register (n = 0 to 3)
23,2.4,GTDLYFnA,0x028,0x028 + 0x4 * n,1156,1157,GTIOCnA Falling Output Delay Register (n = 0 to 3)
23,2.5,GTDLYRnB,0x01A,0x01A + 0x4 * n,1157,1158,GTIOCnB Rising Output Delay Register (n = 0 to 3)
23,2.6,GTDLYFnB,0x02A,0x02A + 0x4 * n,1158,1159,GTIOCnB Falling Output Delay Register (n = 0 to 3)
24,2.1,AGT,0x00,0x00,1165,1166,AGT Counter Register
24,2.2,AGTCMA,0x02,0x02,1166,1166,AGT Compare Match A Register
24,2.3,AGTCMB,0x04,0x04,1166,1167,AGT Compare Match B Register
24,2.4,AGTCR,0x08,0x08,1167,1168,AGT Control Register
24,2.5,AGTMR1,0x09,0x09,1168,1169,AGT Mode Register 1
24,2.6,AGTMR2,0x0A,0x0A,1169,1170,AGT Mode Register 2
24,2.7,AGTIOC,0x0C,0x0C,1170,1172,AGT I/O Control Register
24,2.8,AGTISR,0x0D,0x0D,1172,1172,AGT Event Pin Select Register
24,2.9,AGTCMSR,0x0E,0x0E,1172,1173,AGT Compare Match Function Select Register
24,2.10,AGTIOSEL,0x0F,0x0F,1173,1173,AGT Pin Select Register
25,3.1,ULPTCNT,0x00,0x00,1188,1189,ULPT Counter Register
25,3.2,ULPTCMA,0x04,0x04,1189,1189,ULPT Compare Match A Register
25,3.3,ULPTCMB,0x08,0x08,1189,1190,ULPT Compare Match B Register
25,3.4,ULPTCR,0x0C,0x0C,1190,1192,ULPT Control Register
25,3.5,ULPTMR1,0x0D,0x0D,1192,1192,ULPT Mode Register 1
25,3.6,ULPTMR2,0x0E,0x0E,1192,1193,ULPT Mode Register 2
25,3.7,ULPTMR3,0x0F,0x0F,1193,1195,ULPT Mode Register 3
25,3.8,ULPTIOC,0x10,0x10,1195,1195,ULPT I/O Control Register
25,3.9,ULPTISR,0x11,0x11,1195,1196,ULPT Event Pin Select Register
25,3.10,ULPTCMSR,0x12,0x12,1196,1197,ULPT Compare Match Function Select Register
26,2.2,RSECCNT,0x02,0x02,1221,1222,Second Counter (in Calendar Count Mode)
26,2.3,RMINCNT,0x04,0x04,1222,1222,Minute Counter (in Calendar Count Mode)
26,2.4,RHRCNT,0x06,0x06,1222,1223,Hour Counter (in Calendar Count Mode)
26,2.5,RWKCNT,0x08,0x08,1223,1223,Day-of-Week Counter (in Calendar Count Mode)
26,2.6,BCNTn,0x02,0x02 + 0x02 * n,1223,1224,Binary Counter n (n = 0 to 3) (in Binary Count Mode)
26,2.7,RDAYCNT,0x0A,0x0A,1224,1224,Day Counter
26,2.8,RMONCNT,0x0C,0x0C,1224,1225,Month Counter
26,2.10,RSECAR,0x10,0x10,1225,1226,Second Alarm Register (in Calendar Count Mode)
26,2.9,RYRCNT,0x0E,0x0E,1225,1225,Year Counter
26,2.11,RMINAR,0x12,0x12,1226,1226,Minute Alarm Register (in Calendar Count Mode)
26,2.12,RHRAR,0x14,0x14,1226,1227,Hour Alarm Register (in Calendar Count Mode)
26,2.13,RWKAR,0x16,0x16,1227,1228,Day-of-Week Alarm Register (in Calendar Count Mode)
26,2.14,BCNTnAR,0x10,0x10 + 0x02 * n,1228,1228,Binary Counter n Alarm Register (n = 0 to 3) (in Binary Count Mode)
26,2.15,RDAYAR,0x18,0x18,1228,1229,Date Alarm Register (in Calendar Count Mode)
26,2.16,RMONAR,0x1A,0x1A,1229,1230,Month Alarm Register (in Calendar Count Mode)
26,2.17,RYRAR,0x1C,0x1C,1230,1230,Year Alarm Register (in Calendar Count Mode)
26,2.18,RYRAREN,0x1E,0x1E,1230,1231,Year Alarm Enable Register (in Calendar Count Mode)
26,2.19,BCNTnAER,0x18,0x18 + 0x02 * n,1231,1231,Binary Counter n Alarm Enable Register (n = 0 to 3) (in Binary Count Mode)
26,2.20,RCR1,0x22,0x22,1231,1232,RTC Control Register 1
26,2.21,RCR2,0x24,0x24,1232,1234,RTC Control Register 2 (in Calendar Count Mode)
26,2.22,RCR2,0x24,0x24,1234,1236,RTC Control Register 2 (in Binary Count Mode)
26,2.23,RCR4,0x28,0x28,1236,1236,RTC Control Register 4
26,2.24,RFRL,0x2C,0x2C,1236,1237,Frequency Register L
26,2.25,RFRH,0x2A,0x2A,1237,1237,Frequency Register H
26,2.26,RADJ,0x2E,0x2E,1237,1238,Time Error Adjustment Register
26,2.27,RTCCRn,0x40,0x40 + 0x02 * n,1238,1239,Time Capture Control Register n (n = 0 to 2)
26,2.28,RSECCPn,0x52,0x52 + 0x10 * n,1239,1239,Second Capture Register n (n = 0 to 2) (in Calendar Count Mode)
26,2.29,RMINCPn,0x54,0x54 + 0x10 * n,1239,1240,Minute Capture Register n (n = 0 to 2) (in Calendar Count Mode)
26,2.30,RHRCPn,0x56,0x56 + 0x10 * n,1240,1240,Hour Capture Register n (n = 0 to 2) (in Calendar Count Mode)
26,2.31,RDAYCPn,0x5A,0x5A + 0x10 * n,1240,1241,Date Capture Register n (n = 0 to 2) (in Calendar Count Mode)
26,2.32,RMONCPn,0x5C,0x5C + 0x10 * n,1241,1241,Month Capture Register n (n = 0 to 2) (in Calendar Count Mode)
26,2.33,BCNTnCPm,0x52,0x52 + 0x10 * m (BCNT0CPm),1241,1242,"BCNTn Capture Register m (n= 0 to 3, m = 0 to 2) (in Binary Count Mode)"
27,2.1,WDTRR,0x00,0x00,1257,1258,WDT Refresh Register
27,2.2,WDTCR,0x02,0x02,1258,1260,WDT Control Register
27,2.3,WDTSR,0x04,0x04,1260,1262,WDT Status Register
27,2.4,WDTRCR,0x06,0x06,1262,1262,WDT Reset Control Register
27,2.5,WDTCSTPR,0x08,0x08,1262,1263,WDT Count Stop Control Register
28,2.1,IWDTRR,0x0,0x0,1272,1273,IWDT Refresh Register
28,2.2,IWDTCR,0x2,0x2,1273,1275,IWDT Control Register
28,2.3,IWDTSR,0x4,0x4,1275,1277,IWDT Status Register
28,2.4,IWDTRCR,0x6,0x6,1277,1278,IWDT Reset Control Register
28,2.5,IWDTCSTPR,0x8,0x8,1278,1278,IWDT Count Stop Control Register
29,2.1.1,MIIRR,0x19400,0x19400,1289,1290,Media-independent Interface Reset Register
29,2.1.2,MIICR0,0x19404,0x19404,1290,1290,Media-independent Interface Control Register 0
29,2.1.3,MIICR1,0x19408,0x19408,1290,1291,Media-independent Interface Control Register 1
29,2.1.4,MCCESR,0x19410,0x19410,1291,1291,Media Clock Capture Event Select Register
29,2.1.5,TASSTSR,0x19420,0x19420,1291,1292,TAS Status Monitor Signal Select Register
29,2.2.1,TPEMIMC1,0x0004,0x0004,1292,1294,Error and Monitoring Interrupt Mapping Configuration Register 1
29,2.2.2,TPEMIMC2,0x0008,0x0008,1294,1294,Error and Monitoring Interrupt Mapping Configuration Register 2
29,2.2.3,TPEMIMC3,0x000C,0x000C,1294,1295,Error and Monitoring Interrupt Mapping Configuration Register 3
29,2.2.4,TPEMIMC4,0x0010,0x0010,1295,1296,Error and Monitoring Interrupt Mapping Configuration Register 4
29,2.2.5,TPEMIMC6t,0x0080,0x0080 + 0x04 * t,1296,1297,Error and Monitoring Interrupt Mapping Configuration Register 6t (t = 0 to 1)
29,2.2.6,TPEMIMC7t,0x0100,0x0100 + 0x04 * t,1297,1297,Error and Monitoring Interrupt Mapping Configuration Register 7t (t = 0 to 63)
29,2.2.7,TSIM,0x0700,0x0700,1297,1298,Summarized Interrupt Mirroring Register
29,2.2.8,TFIM,0x0704,0x0704,1298,1299,MFWD Interrupt Mirroring Register
29,2.2.10,TGIM0,0x0710,0x0710,1299,1300,GWCA0 Interrupt Mirroring Register
29,2.2.9,TCIM,0x0708,0x0708,1299,1299,COMA Interrupt Mirroring Register
29,2.2.11,TEIM0,0x0720,0x0720,1300,1301,ETHA0 Interrupt Mirroring Register
29,2.2.12,TEIM1,0x0724,0x0724,1301,1301,ETHA1 Interrupt Mirroring Register
30,3.1.1.1,FWGC,0x0000,0x0000,1328,1329,General Configuration Register
30,3.1.1.2,FWTTC0,0x0010,0x0010,1329,1329,TAG TPID Configuration Register 0
30,3.1.1.3,FWTTC1,0x0014,0x0014,1329,1330,TAG TPID Configuration Register 1
30,3.1.1.4,FWCEPTC,0x0020,0x0020,1330,1330,CPU Exceptional Path Target Configuration Register
30,3.1.1.5,FWCEPRC0,0x0024,0x0024,1330,1332,CPU Exceptional Path Reason Configuration Register 0
30,3.1.1.6,FWCEPRC1,0x0028,0x0028,1332,1333,CPU Exceptional Path Reason Configuration Register 1
30,3.1.1.7,FWCEPRC2,0x002C,0x002C,1333,1334,CPU Exceptional Path Reason Configuration Register 2
30,3.1.1.8,FWCLPTC,0x0030,0x0030,1334,1335,CPU Learning Path Target Configuration Register
30,3.1.1.10,FWCMPTC,0x0040,0x0040,1335,1336,CPU Mirroring Path Target Configuration Register
30,3.1.1.9,FWCLPRC,0x0034,0x0034,1335,1335,CPU Learning Path Reason Configuration Register
30,3.1.1.11,FWEMPTC,0x0044,0x0044,1336,1337,Ethernet Mirroring Path Target Configuration Register
30,3.1.1.12,FWSDMPTC,0x0050,0x0050,1337,1337,Source-Destination Mirroring Path Target Configuration
30,3.1.1.13,FWSDMPVC,0x0054,0x0054,1337,1338,Source-Destination Mirroring Path Vector Configuration
30,3.1.1.14,FWLBWMCi,0x0080,0x0080 + 0x4 * i,1338,1339,Port i Level Based Watermark Configuration Register (i = 0 to 2)
30,3.1.1.15,FWPCi0,0x0100,0x0100 + 0x10 * i,1339,1340,Port i Configuration Register 0 (i = 0 to 2)
